LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRH6567	7043	P10600	TGFB3	7049	Q03167	TGFBR3	11382746	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6568	7043	P10600	TGFB3	7048	P37173	TGFBR2	11157754;11850637;8106553;12729750;11382746;29170498;21071413;23180781;21423151;16446785;18243111;9872992;15017149;18988627;23331499;7878020	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH7553	7043	P10600	TGFB3	7048_90	P37173_Q04771	ACVR1_TGFBR2		CellPhoneDB;OmniPath
LRH0098	7042	P61812	TGFB2	7046_7048	P36897_P37173	TGFBR1_TGFBR2	7693660	CellChatDB;CellPhoneDB;ICELLNET;OmniPath
LRH4868	7042	P61812	TGFB2	7046_90	P36897_Q04771	ACVR1_TGFBR1	11157754;29376829;12809600	Cellinker;OmniPath
LRH4994	7042	P61812	TGFB2	7046_7048_90	P36897_P37173_Q04771	ACVR1_TGFBR1_TGFBR2	29376829	CellChatDB;OmniPath
LRH5089	7042	P61812	TGFB2	91_7048	P36896_P37173	ACVR1B_TGFBR2	27449815	CellChatDB;Cellinker;OmniPath
LRH5092	7042	P61812	TGFB2	7048_130399	P37173_Q8NER5	ACVR1C_TGFBR2	8106553;11157754;12809600;27449815	CellChatDB;Cellinker;OmniPath
LRH5967	7042	P61812	TGFB2	90	Q04771	ACVR1	32196115;21102460	CellTalkDB;SingleCellSignalR;connectomeDB2020;iTALK;talklr;OmniPath
LRH6463	7042	P61812	TGFB2	2022	P17813	ENG	12015308	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6612	7042	P61812	TGFB2	7048	P37173	TGFBR2	11157754;8106553;12729750;21071413;16446785;23331499;12809600;1310899	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6613	7042	P61812	TGFB2	7046	P36897	TGFBR1	11157754;11;22326956;10187774;11157750;12809600;7608141	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6614	7042	P61812	TGFB2	7049	Q03167	TGFBR3	11157754;10519421;11;9312157;10746731;11157750;11278442;8041735;12809600	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7780	7042	P61812	TGFB2	7048_90	P37173_Q04771	ACVR1_TGFBR2		CellPhoneDB;OmniPath
LRH0304	7040	P01137	TGFB1	7046_7048	P36897_P37173	TGFBR1_TGFBR2	8242743;1333888;7693660	CellChatDB;CellPhoneDB;ICELLNET;OmniPath
LRH0418	7040	P01137	TGFB1	114990	Q6EMK4	VASN	15247411;21170088	connectomeDB2020;OmniPath
LRH1024	7040	P01137	TGFB1	4088	P84022	SMAD3	21557273;24075003;28756206;24899689;32196115;24485922	CellTalkDB;SingleCellSignalR;OmniPath
LRH1091	7040	P01137	TGFB1	3690	P05106	ITGB3	25617764;28117447;32196115;25383667;31792290;12415008;31955848;27033701;22278742	CellTalkDB;SingleCellSignalR;OmniPath
LRH1470	7040	P01137	TGFB1	3693	P18084	ITGB5	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1743	7040	P01137	TGFB1	857	Q03135	CAV1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH1897	7040	P01137	TGFB1	1956	P00533	EGFR	28943431;32103204;19132220;20953304	CellPhoneDB;CellTalkDB;OmniPath
LRH2635	7040	P01137	TGFB1	3688	P05556	ITGB1	25617764;28117447;25383667;31792290;19115199;12415008;31955848;27033701;22278742	CellTalkDB;SingleCellSignalR;OmniPath
LRH2659	7040	P01137	TGFB1	3696	P26012	ITGB8	25617764;28117447;11970960;25383667;31792290;12415008;31955848;27033701;22278742	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2660	7040	P01137	TGFB1	3685	P06756	ITGAV	25617764;28117447;11970960;25383667;31792290;12415008;31955848;27033701;22278742	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2862	7040	P01137	TGFB1	3694	P18564	ITGB6	25617764;10025398;28117447;25383667;31792290;12415008;31955848;27033701;22278742	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH4197	7040	P01137	TGFB1	4026	Q93052	LPP	23447672	Cellinker;OmniPath
LRH4744	7040	P01137	TGFB1	7046_90	P36897_Q04771	ACVR1_TGFBR1	8235612;29376829;12809600	Cellinker;OmniPath
LRH4993	7040	P01137	TGFB1	7046_7048_90	P36897_P37173_Q04771	ACVR1_TGFBR1_TGFBR2	29376829	CellChatDB;OmniPath
LRH5088	7040	P01137	TGFB1	91_7048	P36896_P37173	ACVR1B_TGFBR2	27449815	CellChatDB;Cellinker;OmniPath
LRH5093	7040	P01137	TGFB1	7048_130399	P37173_Q8NER5	ACVR1C_TGFBR2	7935686;10716993;12809600;27449815	CellChatDB;Cellinker;OmniPath
LRH5423	7040	P01137	TGFB1	1634	P07585	DCN	7638106;7798269;8093006;9675033;23350913	Cellinker;OmniPath
LRH5792	7040	P01137	TGFB1	7049	Q03167	TGFBR3	7935686;11323414;10519421;8106553;9312157;11278442	CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH5858	7040	P01137	TGFB1	3690_3685	P05106_P06756	ITGAV_ITGB3	27761847	OmniPath
LRH5865	7040	P01137	TGFB1	7852	P61073	CXCR4	27314628;32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH6145	7040	P01137	TGFB1	3685_3693	P06756_P18084	ITGAV_ITGB5	16258727	OmniPath
LRH6146	7040	P01137	TGFB1	3685_3696	P06756_P26012	ITGAV_ITGB8	16258727	OmniPath
LRH6147	7040	P01137	TGFB1	3688_3685	P05556_P06756	ITGAV_ITGB1	16258727	OmniPath
LRH6148	7040	P01137	TGFB1	3685_3694	P06756_P18564	ITGAV_ITGB6	16258727	CellPhoneDB;OmniPath
LRH6276	7040	P01137	TGFB1	6383	P34741	SDC2	14976204	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6347	7040	P01137	TGFB1	7046	P36897	TGFBR1	7706250;11323414;26194464;22326956;8047140;7852346;10187774;8235612;82;12809600;22703233	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6464	7040	P01137	TGFB1	2022	P17813	ENG	9872992;8655583;12015308	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6729	7040	P01137	TGFB1	94	P37023	ACVRL1	18333754;10716993;10716990;10187774	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6730	7040	P01137	TGFB1	7048	P37173	TGFBR2	21441952;16127449;18758450;17934056;11382746;10716993;12767520;21054789;15003992;9311995;12154066;23070005;21900405;18490733;12809600;20538542;18423981;18922473;18382895;15761153;17673906;17979848;11792802;19747910;24336330;20616810;20856203;21614932;21278795;7935686;16572188;8047140;26192618;11278410;16424049;23784029;19109155;19732719;15099563;20060931;15265520;16446785;20860622;1333888;19010789;12729750;11133108;16474430;9865696;22943793;11279127;22949611;10026191;10678166;8106553;12717440;21071413;11274345;20519943;21041659;23034983;15282297;7878020;18855897;20644162;17070508;26201938;19038247;14557817;17404308;9261125;12724770;2871107;21098712;11013220;15548370;19920116;21372296;22703233;12738796;8242742;11323414;22710166;15761148;7852346;24132110;17768418;26966341;15653932;16200688;1310899;15034927;8515656;22874531;7706250;11157754;26194464;19050695;24403530;22315516;7594497;23331499	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7783	7040	P01137	TGFB1	7048_90	P37173_Q04771	ACVR1_TGFBR2		CellPhoneDB;OmniPath
LRH7863	7040	P01137	TGFB1	135228	Q6YHK3	CD109		SingleCellSignalR;iTALK;talklr;OmniPath
LRH1728	7039	P01135	TGFA	2065	P21860	ERBB3	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH3513	7039	P01135	TGFA	5789	P23468	PTPRD	32589946	Cellinker;OmniPath
LRH4058	7039	P01135	TGFA	85409	Q969F2	NKD2	15064403;27635238	Cellinker;OmniPath
LRH4059	7039	P01135	TGFA	10175	O95406	CNIH1	27635238	Cellinker;OmniPath
LRH4181	7039	P01135	TGFA	6868	P78536	ADAM17	23801765;11823465	Cellinker;OmniPath
LRH4761	7039	P01135	TGFA	1956_2064	P00533_P04626	EGFR_ERBB2	12297049;3018723	CellChatDB;Cellinker;OmniPath
LRH6419	7039	P01135	TGFA	1956	P00533	EGFR	17145710;123;25402006;21722395;12648464;24658140;31980649;8663070;10775655;10209155;27635238;23155381;12297049;3018723;23331499;28988771;16585207	CellChatDB;CellPhoneDB;CellTalkDB;IUPHAR/BPS;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6675	7039	P01135	TGFA	2066	Q15303	ERBB4	10918572	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6676	7039	P01135	TGFA	2064	P04626	ERBB2	10918572	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2059	7038	P01266	TG	7173	P07202	TPO	28153798	CellTalkDB;OmniPath
LRH5605	7038	P01266	TG	4036	P98164	LRP2	9492085;11029276	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6401	7038	P01266	TG	432	P07306	ASGR1	12477859	CellPhoneDB;CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH1668	7035	P10646	TFPI	6385	P31431	SDC4	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2230	7035	P10646	TFPI	2152	P13726	F3	22197177	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH5710	7035	P10646	TFPI	4035	Q07954	LRP1	8824219	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6592	7035	P10646	TFPI	7436	P98155	VLDLR	11278667	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0788	7033	Q07654	TFF3	7852	P61073	CXCR4	26780310	connectomeDB2020;OmniPath
LRH0789	7033	Q07654	TFF3	57007	P25106	ACKR3	26780310	connectomeDB2020;OmniPath
LRH0851	7032	Q03403	TFF2	7852	P61073	CXCR4	19064997;23183167	connectomeDB2020;OmniPath
LRH2108	7032	Q03403	TFF2	4588	Q6W4X9	MUC6	26201258	CellTalkDB;OmniPath
LRH1898	7031	P04155	TFF1	83417	Q96PJ5	FCRL4	21982860;32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH2525	7031	P04155	TFF1	4586	P98088	MUC5AC	15289936	CellTalkDB;OmniPath
LRH1163	7018	P02787	TF	154	P07550	ADRB2	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1672	7018	P02787	TF	4036	P98164	LRP2	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1888	7018	P02787	TF	3949	P01130	LDLR	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2542	7018	P02787	TF	3077	Q30201	HFE	15056661;19254567	CellTalkDB;OmniPath
LRH6425	7018	P02787	TF	7037	P02786	TFRC	21788477;6270680;11027676;6268632;14691533;9546397;20404192;29302006;12210842;16271884;16354665	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6641	7018	P02787	TF	7036	Q9UP52	TFR2	11027676	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7673	7018	P02787	TF	27239	Q16538	GPR162		SingleCellSignalR;iTALK;talklr;OmniPath
LRH3923	7010	Q02763	TEK	3678	P08648	ITGA5	30185785	Cellinker;OmniPath
LRH1445	6997	P13385	TDGF1	4088	P84022	SMAD3	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH2352	6997	P13385	TDGF1	93	Q13705	ACVR2B	19035567	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2621	6997	P13385	TDGF1	92	P27037	ACVR2A	12682303	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2626	6997	P13385	TDGF1	2817	P35052	GPC1	12649175	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH2698	6997	P13385	TDGF1	130399	Q8NER5	ACVR1C	11485994	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH5494	6997	P13385	TDGF1	91	P36896	ACVR1B	19874624;11909953	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH3850	26123	Q6NUS6	TCTN3	115350	Q96LA6	FCRL1	32589946	Cellinker;OmniPath
LRH2266	79600	Q2MV58	TCTN1	91147	Q5HYA8	TMEM67	21725307	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH4401	79600	Q2MV58	TCTN1	27077	Q9UPM9	B9D1	21725307	Cellinker;OmniPath
LRH4402	79600	Q2MV58	TCTN1	54903	Q9NXB0	MKS1	21725307	Cellinker;OmniPath
LRH4403	79600	Q2MV58	TCTN1	26123	Q6NUS6	TCTN3	21725307	Cellinker;OmniPath
LRH4404	79600	Q2MV58	TCTN1	79867	Q96GX1	TCTN2	21725307	Cellinker;OmniPath
LRH4405	79600	Q2MV58	TCTN1	51259	Q9P0N5	TMEM216	21725307	Cellinker;OmniPath
LRH4406	79600	Q2MV58	TCTN1	80184	O15078	CEP290	21725307	Cellinker;OmniPath
LRH4407	79600	Q2MV58	TCTN1	57545	Q9P2K1	CC2D2A	21725307	Cellinker;OmniPath
LRH0965	6948	P20062	TCN2	4036	P98164	LRP2	8710919	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH1562	6948	P20062	TCN2	1268	P21554	CNR1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRH0777	6947	P20061	TCN1	51293	Q9NPF0	CD320	27411955	connectomeDB2020;OmniPath
LRH3112	441864	B6A8C7	TARM1	126014	Q8IYS5	OSCAR	32822567	Cellinker;OmniPath
LRH3369	441864	B6A8C7	TARM1	54538	Q8WZ75	ROBO4	32822567	Cellinker;OmniPath
LRH0808	151647	Q96LR4	TAFA4	2357	P21462	FPR1	25109685	connectomeDB2020;OmniPath
LRH2680	255061	Q86UU9	TAC4	6870	P29371	TACR3	11786503	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2681	255061	Q86UU9	TAC4	6865	P21452	TACR2	11786503	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2682	255061	Q86UU9	TAC4	6869	P25103	TACR1	15224188;11062498;11786503	CellChatDB;CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0955	6866	Q9UHF0	TAC3	6869	P25103	TACR1	9190866;12727971;8925404	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6889	6866	Q9UHF0	TAC3	6865	P21452	TACR2	9190866;7682062;7961636;10189055;8925404	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6891	6866	Q9UHF0	TAC3	6870	P29371	TACR3	1312036;11226387;10866201;2176308;7557266;8990205;9190866;10189055	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH0038	6863	P20366	TAC1	117194	Q96LB1	MRGPRX2	28288109;25517090	scConnect;OmniPath
LRH4437	6863	P20366	TAC1	2191	Q12884	FAP	21314817	Cellinker;OmniPath
LRH4444	6863	P20366	TAC1	1803	P27487	DPP4	21314817	Cellinker;OmniPath
LRH6508	6863	P20366	TAC1	6869	P25103	TACR1	15265501;8702757;7557266;11786503;9190866;1311270;23597562;8985159;12548712	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6890	6863	P20366	TAC1	6865	P21452	TACR2	7534932;11786503;11137709;9190866;7682062;23597562;7961636;10189055;8925404;12954451	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6892	6863	P20366	TAC1	6870	P29371	TACR3	1312036;11226387;10866201;2176308;7557266;8990205;9190866;9272936;10189055	CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH4855	94120	Q4VX76	SYTL3	9378	Q9ULB1	NRX1A	11243866	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH4856	94120	Q4VX76	SYTL3	9378	P58400	NRX1B	11243866	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH4676	6857	P21579	SYT1	9899	Q7L1I2	SV2B	15466855	Cellinker;OmniPath
LRH2400	6850	P43405	SYK	27040	O43561	LAT	10811803;18068154;16938345;24782869;9891970;11368773	CellTalkDB;OmniPath
LRH2983	6850	P43405	SYK	2057	P19235	EPOR	9852052	Cellinker;OmniPath
LRH5511	6850	P43405	SYK	2212	P12318	FCGR2A	9632805;9295288;15136586;8663460;9268059;8756631;9280292;11141335	CellTalkDB;SingleCellSignalR;OmniPath
LRH4408	10273	Q9UNE7	STUB1	2064	P04626	ERBB2	21710689;12574167	Cellinker;OmniPath
LRH5430	10273	Q9UNE7	STUB1	9093	Q96EY1	DNAJA3	30443176;21710689	Cellinker;OmniPath
LRH3707	23166	Q9NY15	STAB1	50863	Q9P121	NTM	32589946	Cellinker;OmniPath
LRH2031	6480	P15907	ST6GAL1	1956	P00533	EGFR	29402301	CellTalkDB;OmniPath
LRH2397	6480	P15907	ST6GAL1	933	P20273	CD22	8702538;1717156	CellTalkDB;Cellinker;SingleCellSignalR;connectomeDB2020;OmniPath
LRH3689	6768	Q9Y5Y6	ST14	11119	O00481	BTN3A1	32589946	Cellinker;OmniPath
LRH0039	6750	P61278	SST	117194	Q96LB1	MRGPRX2	23396314	scConnect;OmniPath
LRH1156	6750	P61278	SST	150	P08913	ADRA2A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1230	6750	P61278	SST	4543	P48039	MTNR1A	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1521	6750	P61278	SST	2917	Q14831	GRM7	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH6763	6750	P61278	SST	6754	P31391	SSTR4	11520208;8100352;10598788;8769372;7988476;9784130;9650799;10433861;9600011;9724791;15333679	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6764	6750	P61278	SST	6755	P35346	SSTR5	11520208;10598788;8769372;7988476;9784130;9650799;7908405;9600011;9724791;9652348;15333679	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6765	6750	P61278	SST	6751	P30872	SSTR1	11520208;10598788;8769372;7988476;1346068;9784130;9650799;9600011;9724791;15333679	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6766	6750	P61278	SST	6752	P30874	SSTR2	11520208;10598788;8769372;7988476;1346068;9784130;9650799;8702767;9724791;9652348;15333679	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH6767	6750	P61278	SST	6753	P32745	SSTR3	11520208;8097479;10598788;1337145;8769372;7988476;9784130;9650799;9600011;9724791;15333679	CellChatDB;CellTalkDB;Cellinker;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRH4056	5552	P10124	SRGN	960	P16070	CD44	9334256;29588174;27819672	Cellinker;OmniPath
LRH4386	6714	P12931	SRC	1947	P98172	EFNB1	8878483;22279592	Cellinker;OmniPath
LRH4387	6714	P12931	SRC	2064	P04626	ERBB2	22279592;7542762;21075308;11250711;11940572	Cellinker;OmniPath
LRH0608	80763	Q9BT56	SPX	8484	O60755	GALR3	24517231;30305242	IUPHAR/BPS;connectomeDB2020;OmniPath
LRH1980	80763	Q9BT56	SPX	8811	O43603	GALR2	31730796;24517231;30305242	CellTalkDB;IUPHAR/BPS;connectomeDB2020;OmniPath
LRH1406	6712	O15020	SPTBN2	5786	P18433	PTPRA	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1433	6709	Q13813	SPTAN1	5786	P18433	PTPRA	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRH1008	6696	P10451	SPP1	3678	P08648	ITGA5	7592829	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH1093	6696	P10451	SPP1	3693	P18084	ITGB5	32196115;7592829	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH1094	6696	P10451	SPP1	3690	P05106	ITGB3	32196115;7592829	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRH1926	6696	P10451	SPP1	5734	P35408	PTGER4	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRH2341	6696	P10451	SPP1	3676	P13612	ITGA4	19417209	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2793	6696	P10451	SPP1	3685	P06756	ITGAV	10835423;7592829	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2826	6696	P10451	SPP1	3680	Q13797	ITGA9	10593924	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH2827	6696	P10451	SPP1	3688	P05556	ITGB1	7592829;10593924;8910476	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH3014	6696	P10451	SPP1	1901	P21453	S1PR1	9488656	Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH6072	6696	P10451	SPP1	3688_3685	P05556_P06756	ITGAV_ITGB1	10673366;21907263;16988024	CellChatDB;ICELLNET;OmniPath
LRH6073	6696	P10451	SPP1	3690_3685	P05106_P06756	ITGAV_ITGB3	7532190;24442579;17868879;16988024;10835423;21907263	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH6074	6696	P10451	SPP1	3688_3676	P05556_P13612	ITGA4_ITGB1	19417209;8970045;1830891;16988024;9547293;21907263	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH6075	6696	P10451	SPP1	3688_3680	P05556_Q13797	ITGA9_ITGB1	19417209;10593924;8970045;1830891;16988024;8910476;24241034;21907263	CellChatDB;CellPhoneDB;Cellinker;ICELLNET;OmniPath
LRH6076	6696	P10451	SPP1	3688_8516	P05556_P53708	ITGA8_ITGB1	9614184;21907263;16988024	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH6077	6696	P10451	SPP1	3685_3693	P06756_P18084	ITGAV_ITGB5	10673366;21907263;16988024	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH6078	6696	P10451	SPP1	3685_3694	P06756_P18564	ITGAV_ITGB6	10835423;21907263;16988024;28250242	CellChatDB;Cellinker;OmniPath
LRH6079	6696	P10451	SPP1	3688_3678	P05556_P08648	ITGA5_ITGB1	19417209;10593924;10673366;16988024;7592829;21907263	CellChatDB;Cellinker;ICELLNET;OmniPath
LRH6113	6696	P10451	SPP1	3676_3695	P13612_P26010	ITGA4_ITGB7	16988024	OmniPath
LRH6749	6696	P10451	SPP1	960	P16070	CD44	20549562;20146103;10657301;12;12377945;21907263;8560266	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH7725	6696	P10451	SPP1	1237	P51685	CCR8		CellPhoneDB;OmniPath
LRH0713	10417	Q9BUD6	SPON2	3676	P13612	ITGA4	29440144	connectomeDB2020;OmniPath
LRH0714	10417	Q9BUD6	SPON2	3688	P05556	ITGB1	29440144	connectomeDB2020;OmniPath
LRH0715	10417	Q9BUD6	SPON2	3678	P08648	ITGA5	29440144	connectomeDB2020;OmniPath
LRH1095	10417	Q9BUD6	SPON2	3689	P05107	ITGB2	32196115;30869196	CellTalkDB;SingleCellSignalR;connectomeDB2020;iTALK;talklr;OmniPath
LRH1995	10417	Q9BUD6	SPON2	3684	P11215	ITGAM	30869196	CellTalkDB;SingleCellSignalR;connectomeDB2020;iTALK;talklr;OmniPath
LRH0423	10418	Q9HCB6	SPON1	351	P05067	APP	14983046	connectomeDB2020;OmniPath
LRH0835	10418	Q9HCB6	SPON1	7804	Q14114	LRP8	21488757	connectomeDB2020;OmniPath
LRH2850	6692	O43278	SPINT1	6768	Q9Y5Y6	ST14	10373425	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH2280	6690	P00995	SPINK1	1956	P00533	EGFR	21368222	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRH6003	6690	P00995	SPINK1	140767	Q8IZ57	NRSN1	1870127	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRH4411	6678	P09486	SPARC	2022	P17813	ENG	21708981	Cellinker;OmniPath
LRH4714	6678	P09486	SPARC	2260	P11362	FGFR1	14505356	Cellinker;OmniPath
LRH0035	10407	Q08648	SPAG11B	9290	Q9Y2T6	GPR55	31675498	scConnect;OmniPath
LRH0069	25928	Q6X4U4	SOSTDC1	4040	O75581	LRP6	12900447;20724449;21944579	CellTalkDB;connectomeDB2020;OmniPath
LRH0836	25928	Q6X4U4	SOSTDC1	4041	O75197	LRP5	20724449	connectomeDB2020;OmniPath
