LRID	Ligand_geneid	Ligand_Uniprot	ligand_symbol	Receptor_geneid	Receptor_Uniprot	Receptor_symbol	PMID	Database
LRM4863	12162	P23359	Bmp7	12166	P36895	Bmpr1a	12297674;7791754;8605097	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0708	20361	Q9QUR8	Sema7a	16412	P09055	Itgb1	7377534	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4279	20700	P07758	Serpina1a	16971	Q91ZX7	Lrp1	15131125;151;8626456	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4278	20701	P22599	Serpina1b	16971	Q91ZX7	Lrp1	15131125;151;8626456	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4277	20702	Q00896	Serpina1c	16971	Q91ZX7	Lrp1	15131125;151;8626456	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4276	20703	Q00897	Serpina1d	16971	Q91ZX7	Lrp1	15131125;151;8626456	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4275	20704	Q00898	Serpina1e	16971	Q91ZX7	Lrp1	15131125;151;8626456	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4782	331535	P61939	Serpina7	20502	O70324	Slc16a2	12871948	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM4735	11905	P32261	Serpinc1	16971	Q91ZX7	Lrp1	146;14596620;8626456	Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4761	11905	P32261	Serpinc1	15529	P43407	Sdc2	1315572	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1312	11905	P32261	Serpinc1	14733	Q9QZF2	Gpc1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM2283	18787	P22777	Serpine1	18793	P35456	Plaur	10896774	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4716	18787	P22777	Serpine1	16971	Q91ZX7	Lrp1	15001579;15001570	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1090	18787	P22777	Serpine1	16419	O70309	Itgb5	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1137	18787	P22777	Serpine1	16410	P43406	Itgav	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM4308	18787	P22777	Serpine1	14725	A2ARV4	Lrp2	7673355;8344937	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4734	20720	Q07235	Serpine2	16971	Q91ZX7	Lrp1	14596620	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0532	20317	P97298	Serpinf1	72324	Q91ZV7	Plxdc1	25535841	connectomeDB2020;OmniPath
LRM0531	20317	P97298	Serpinf1	67448	Q9DC11	Plxdc2	25535841	connectomeDB2020;OmniPath
LRM4739	12258	P97290	Serping1	20344	Q01102	Selp	14568956	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4740	12258	P97290	Serping1	20339	Q00690	Sele	14568956	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4150	12258	P97290	Serping1	16971	Q91ZX7	Lrp1	9388254	Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0445	55942	Q9JL10	Sertad1	11835	P19091	Ar	30230528	connectomeDB2020;OmniPath
LRM0040	20377	Q8C4U3	Sfrp1	57265	Q9JIP6	Fzd2	6172602	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3918	20377	Q8C4U3	Sfrp1	22417	P22724	Wnt4	23331499;18988627;11287180	CellChatDB;OmniPath
LRM0037	20377	Q8C4U3	Sfrp1	22416	P27467	Wnt3a	17462603	CellChatDB;OmniPath
LRM0300	20377	Q8C4U3	Sfrp1	22413	P21552	Wnt2	10347172	CellChatDB;OmniPath
LRM3921	20377	Q8C4U3	Sfrp1	22408	P04426	Wnt1	10523516;10347172;18988627;23331499;21071413	CellChatDB;OmniPath
LRM5316	20377	Q8C4U3	Sfrp1	14368	Q61089	Fzd6	10347172	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0097	20319	P97299	Sfrp2	22417	P22724	Wnt4	9853965	CellChatDB;OmniPath
LRM0036	20319	P97299	Sfrp2	22416	P27467	Wnt3a	17462603	CellChatDB;OmniPath
LRM0275	20319	P97299	Sfrp2	22408	P04426	Wnt1	10654605	CellChatDB;OmniPath
LRM3472	20319	P97299	Sfrp2	17926	O70624	Myoc	19188438	Cellinker;OmniPath
LRM1670	20319	P97299	Sfrp2	14367	Q9EQD0	Fzd5	28840375	CellTalkDB;connectomeDB2020;OmniPath
LRM0034	20379	Q9Z1N6	Sfrp4	22421	P24383	Wnt7a	18567805	CellChatDB;OmniPath
LRM3471	54612	Q9WU66	Sfrp5	17926	O70624	Myoc	19188438	Cellinker;OmniPath
LRM0539	20390	P50404	Sftpd	52855	Q8BG84	Lair1	24585933	connectomeDB2020;OmniPath
LRM1987	20390	P50404	Sftpd	21898	Q9QUK6	Tlr4	16834340;18990700	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1822	20390	P50404	Sftpd	19261	P97797	Sirpa	22511785	CellTalkDB;Cellinker;SingleCellSignalR;connectomeDB2020;OmniPath
LRM1932	20390	P50404	Sftpd	17087	Q9JHF9	Ly96	18990700;18991397	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM3389	16923	O09039	Sh2b3	18596	P05622	Pdgfrb	21310211	Cellinker;OmniPath
LRM0366	243961	D3YZU1	Shank1	99633	Q8JZZ7	Adgrl2	10964907	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM2275	243961	D3YZU1	Shank1	330814	Q80TR1	Adgrl1	10958799;11;10964907	CellTalkDB;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0367	243961	D3YZU1	Shank1	230775	Q8CGM1	Adgrb2	10964907	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM5199	12162	P23359	Bmp7	12167	P36898	Bmpr1b	15621726;10631182;86;8605097	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM4340	12162	P23359	Bmp7	12168	O35607	Bmpr2	7791754;23331499;7644468;16446785;18342887	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3706	210274	Q80Z38	Shank2	99633	Q8JZZ7	Adgrl2	10964907	Cellinker;OmniPath
LRM3707	210274	Q80Z38	Shank2	330814	Q80TR1	Adgrl1	10958799;10964907	Cellinker;OmniPath
LRM2134	210274	Q80Z38	Shank2	12638	P26361	Cftr	14679199	CellTalkDB;OmniPath
LRM4640	20415	P97497	Shbg	224674	Q8R070	Slc37a1	15862967	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM1619	20415	P97497	Shbg	210198	Q8K4Z6	Gprc6a	31857654	CellTalkDB;OmniPath
LRM4638	20415	P97497	Shbg	68891	Q8R2S8	Cd177	15862967	SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM4639	20415	P97497	Shbg	12740	O35054	Cldn4	15862967	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM1917	20423	Q62226	Shh	56788	Q9JJS0	Scube2	19480626	CellTalkDB;OmniPath
LRM4577	20423	Q62226	Shh	319757	P56726	Smo	16867986;8906787	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5264	12161	P20722	Bmp6	12166	P36895	Bmpr1a	11401330;10504300;12297674	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1874	20423	Q62226	Shh	103978	Q8CAL5	Gpc5	21339334	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4568	20423	Q62226	Shh	57810	Q32MD9	Cdon	16647304;17086203	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4097	20423	Q62226	Shh	19207	O35595	Ptch2	23331499;9811851	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4578	20423	Q62226	Shh	19206	Q61115	Ptch1	27647915;9811851;14556242;16867986;169;23331499;15618519;30139912;21339334;20083481;8906787;30613383;16282375;29954986	CellTalkDB;Cellinker;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5353	20423	Q62226	Shh	15245	Q7TN16	Hhip	10050850;19561609;10050855	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1784	20423	Q62226	Shh	14733	Q9QZF2	Gpc1	23931997	CellTalkDB;OmniPath
LRM1988	20423	Q62226	Shh	14725	A2ARV4	Lrp2	16828734;30613383;22340494	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1962	20423	Q62226	Shh	14451	Q01721	Gas1	11572986;30613383;17848687;25535338	CellTalkDB;Cellinker;SingleCellSignalR;connectomeDB2020;OmniPath
LRM6170	21808	P27090	Tgfb2	269275_21813	Q8K348_Q62312	Acvr1c_Tgfbr2	27449815;8106553;11157754;12809600	HPMR;DLRP;Cellinker
LRM3748	20612	Q62230	Siglec1	19264	P06800	Ptprc	10575006	Cellinker;OmniPath
LRM2509	83382	Q91Y57	Siglec12	620235	A7E1W8	Siglec15	32822567	Cellinker;OmniPath
LRM2514	83382	Q91Y57	Siglec12	243958	Q80ZE3	Siglec10	32822567	Cellinker;OmniPath
LRM2660	83382	Q91Y57	Siglec12	117606	Q6AZB0	Boc	32822567	Cellinker;OmniPath
LRM2669	83382	Q91Y57	Siglec12	78560	Q91ZV8	Adgra2	32822567	Cellinker;OmniPath
LRM2497	83382	Q91Y57	Siglec12	18383	O08712	Tnfrsf11b	32822567	Cellinker;OmniPath
LRM2564	83382	Q91Y57	Siglec12	17136	P20917	Mag	32822567	Cellinker;OmniPath
LRM2603	83382	Q91Y57	Siglec12	17082	P14719	Il1rl1	32822567	Cellinker;OmniPath
LRM2623	83382	Q91Y57	Siglec12	15979	P15261	Ifngr1	32822567	Cellinker;OmniPath
LRM2513	620235	A7E1W8	Siglec15	243958	Q80ZE3	Siglec10	32822567	Cellinker;OmniPath
LRM2570	620235	A7E1W8	Siglec15	241568	Q8C031	Lrrc4c	32822567	Cellinker;OmniPath
LRM2484	620235	A7E1W8	Siglec15	210801	Q8K1S2	Unc5d	32822567	Cellinker;OmniPath
LRM2563	620235	A7E1W8	Siglec15	17136	P20917	Mag	32822567	Cellinker;OmniPath
LRM2512	233186	Q920G3	Siglec5	243958	Q80ZE3	Siglec10	32822567	Cellinker;OmniPath
LRM2869	233186	Q920G3	Siglec5	241568	Q8C031	Lrrc4c	32589946	Cellinker;OmniPath
LRM6369	21808	P27090	Tgfb2	11479_21813	Q61271_Q62312	Acvr1b_Tgfbr2	27449815	Cellinker
LRM6171	21808	P27090	Tgfb2	11477_21812	P37172_Q64729	Acvr1_Tgfbr1	11157754;29376829;12809600	HPMR;DLRP;Cellinker
LRM2803	233186	Q920G3	Siglec5	93715	Q6DD96	Pcdhga7	32589946	Cellinker;OmniPath
LRM2510	233186	Q920G3	Siglec5	83382	Q91Y57	Siglec12	32822567	Cellinker;OmniPath
LRM2879	233186	Q920G3	Siglec5	70530	Q80TG9	Lrfn2	32589946	Cellinker;OmniPath
LRM2743	233186	Q920G3	Siglec5	56746	Q9JMI7	Tex101	32589946	Cellinker;OmniPath
LRM2562	233186	Q920G3	Siglec5	17136	P20917	Mag	32822567	Cellinker;OmniPath
LRM2739	19261	P97797	Sirpa	100043314	P86176	Tigit	32589946	Cellinker;OmniPath
LRM5263	12161	P20722	Bmp6	12167	P36898	Bmpr1b	11401330;10504300;11	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM3223	102857	Q8VBW1	Slc6a8	16880	P42703	Lifr	26187859	Cellinker;OmniPath
LRM3758	20539	Q9Z127	Slc7a5	21825	P35441	Thbs1	10196234	Cellinker;OmniPath
LRM3352	20562	Q80TR4	Slit1	268902	Q7TPD3	Robo2	30547091;21600986	Cellinker;ICELLNET;connectomeDB2020;OmniPath
LRM1770	20562	Q80TR4	Slit1	71436	Q8BGT1	Flrt3	24560577	CellTalkDB;OmniPath
LRM5292	20562	Q80TR4	Slit1	20969	P18828	Sdc1	14761655;10433822	Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5291	20562	Q80TR4	Slit1	19876	O89026	Robo1	21600986;14761655;10433822;10433820	CellTalkDB;Cellinker;HPMR;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5310	20562	Q80TR4	Slit1	14733	Q9QZF2	Gpc1	10364234;10364230	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4709	20563	Q9R1B9	Slit2	268902	Q7TPD3	Robo2	15130495;1;10102268;14761655;31217826;29317497;10102260	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4636	20563	Q9R1B9	Slit2	74144	Q8C310	Robo4	15894287;12941633;31217826	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3108	20563	Q9R1B9	Slit2	23892	O70326	Grem1	29317497	Cellinker;OmniPath
LRM5346	20563	Q9R1B9	Slit2	20969	P18828	Sdc1	10102268;15;14761655;15130495	CellTalkDB;Cellinker;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM5345	20563	Q9R1B9	Slit2	19876	O89026	Robo1	17848514;10102268;10102260;31217826	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3107	20563	Q9R1B9	Slit2	18844	P70206	Plxna1	29317497	Cellinker;OmniPath
LRM5311	20563	Q9R1B9	Slit2	14733	Q9QZF2	Gpc1	29317497;11375980;10364234	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1358	20563	Q9R1B9	Slit2	13176	P70211	Dcc	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM0478	20563	Q9R1B9	Slit2	11820	P12023	App	28785723	connectomeDB2020;OmniPath
LRM4961	20564	Q9WVB4	Slit3	268902	Q7TPD3	Robo2	31180321;11754167	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM3066	20564	Q9WVB4	Slit3	74144	Q8C310	Robo4	30288875;19741192	Cellinker;connectomeDB2020;OmniPath
LRM1645	20564	Q9WVB4	Slit3	19876	O89026	Robo1	30288875;19741192	CellTalkDB;connectomeDB2020;OmniPath
LRM2678	76965	Q810C1	Slitrk1	19280	B0V2N1	Ptprs	32589946;23345436	Cellinker;connectomeDB2020;OmniPath
LRM2679	76965	Q810C1	Slitrk1	19266	Q64487	Ptprd	32589946;23345436	Cellinker;connectomeDB2020;OmniPath
LRM2726	76965	Q810C1	Slitrk1	18383	O08712	Tnfrsf11b	32589946	Cellinker;OmniPath
LRM2971	76965	Q810C1	Slitrk1	13809	P16406	Enpep	32589946	Cellinker;OmniPath
LRM5010	12161	P20722	Bmp6	12168	O35607	Bmpr2	10504300;21071413;11401330;23331499;16446785	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0542	245450	Q810C0	Slitrk2	19266	Q64487	Ptprd	25989451;23345436	connectomeDB2020;OmniPath
LRM4977	12160	P49003	Bmp5	12166	P36895	Bmpr1a	11580864	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM5050	12159	P21275	Bmp4	12166	P36895	Bmpr1a	8006002;20860622;26330344;11241215;21054789;7644468;8702914	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0528	75409	Q810B7	Slitrk5	19266	Q64487	Ptprd	26004511	connectomeDB2020;OmniPath
LRM6172	21809	P17125	Tgfb3	269275_21813	Q8K348_Q62312	Acvr1c_Tgfbr2	11850637;8106553;11382746;27449815;12729750	HPMR;DLRP;Cellinker
LRM4511	20568	P97430	Slpi	235527	P58196	Plscr4	19333378	CellTalkDB;connectomeDB2020;OmniPath
LRM4510	20568	P97430	Slpi	22038	Q9JJ00	Plscr1	19333378;10869562	connectomeDB2020;OmniPath
LRM1376	20568	P97430	Slpi	12504	P06332	Cd4	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5969	57277	Q9Z0K7	Slurp1	11449	P04760	Chrng		CellChatDB;OmniPath
LRM3118	57277	Q9Z0K7	Slurp1	504186	B2RX82	Chrna10	29192197	CellChatDB;Cellinker;OmniPath
LRM3115	57277	Q9Z0K7	Slurp1	231252	G3X8Z7	Chrna9	29192197	CellChatDB;Cellinker;OmniPath
LRM5976	57277	Q9Z0K7	Slurp1	110902	Q91X60	Chrna2		CellChatDB;OmniPath
LRM5975	57277	Q9Z0K7	Slurp1	110835	Q2MKA5	Chrna5		CellChatDB;OmniPath
LRM3117	57277	Q9Z0K7	Slurp1	110834	Q8R4G9	Chrna3	29192197	CellChatDB;Cellinker;OmniPath
LRM5972	57277	Q9Z0K7	Slurp1	108043	Q8BMN3	Chrnb3		CellChatDB;OmniPath
LRM3113	57277	Q9Z0K7	Slurp1	108015	Q8R493	Chrnb4	29192197	CellChatDB;Cellinker;OmniPath
LRM5970	57277	Q9Z0K7	Slurp1	11448	P20782	Chrne		CellChatDB;OmniPath
LRM5971	57277	Q9Z0K7	Slurp1	11447	P02716	Chrnd		CellChatDB;OmniPath
LRM3114	57277	Q9Z0K7	Slurp1	11444	Q9ERK7	Chrnb2	29192197	CellChatDB;Cellinker;OmniPath
LRM5973	57277	Q9Z0K7	Slurp1	11443	P09690	Chrnb1		CellChatDB;OmniPath
LRM3771	57277	Q9Z0K7	Slurp1	11441	P49582	Chrna7	25558396;29545933	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;connectomeDB2020;OmniPath
LRM5974	57277	Q9Z0K7	Slurp1	11440	Q9R0W9	Chrna6		CellChatDB;OmniPath
LRM3116	57277	Q9Z0K7	Slurp1	11438	O70174	Chrna4	29192197	CellChatDB;Cellinker;OmniPath
LRM5977	57277	Q9Z0K7	Slurp1	11435	P04756	Chrna1		CellChatDB;OmniPath
LRM3039	98366	Q91VZ6	Smap1	13805	Q63961	Eng	31540324	Cellinker;OmniPath
LRM0511	20617	O55042	Snca	16768	Q61790	Lag3	27708076	connectomeDB2020;OmniPath
LRM3240	244962	Q8BHY8	Snx14	15565	Q9R1C8	Htr6	25795301	Cellinker;OmniPath
LRM3050	216233	O35717	Socs2	13857	P14753	Epor	16961462;11781573;31182716;15644415	Cellinker;OmniPath
LRM1195	20411	Q62417	Sorbs1	109700	Q3V3R4	Itga1	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM1089	20411	Q62417	Sorbs1	16419	O70309	Itgb5	32196115	CellTalkDB;SingleCellSignalR;iTALK;talklr;OmniPath
LRM5407	20411	Q62417	Sorbs1	16337	P15208	Insr	11374898;9447983	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM3206	20660	O88307	Sorl1	12804	O88507	Cntfr	26858303	Cellinker;OmniPath
LRM0063	74499	Q99P68	Sost	228357	Q8VI56	Lrp4	21471202;19936252	connectomeDB2020;OmniPath
LRM4649	74499	Q99P68	Sost	16974	O88572	Lrp6	15908424;21944579;22696217;15778503	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4648	74499	Q99P68	Sost	16973	Q91VN0	Lrp5	15908424;21944579;22696217;15778503	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0563	66042	Q9CQN4	Sostdc1	228357	Q8VI56	Lrp4	20724449	connectomeDB2020;OmniPath
LRM0056	66042	Q9CQN4	Sostdc1	16974	O88572	Lrp6	20724449;12900447;21944579	CellTalkDB;connectomeDB2020;OmniPath
LRM0562	66042	Q9CQN4	Sostdc1	16973	Q91VN0	Lrp5	20724449	connectomeDB2020;OmniPath
LRM0023	546038	Q8K4N2	Spag11	227326	Q3UJF0	Gpr55	31675498	scConnect;OmniPath
LRM3604	20692	P07214	Sparc	14182	P16092	Fgfr1	14505356	Cellinker;OmniPath
LRM3351	20692	P07214	Sparc	13805	Q63961	Eng	21708981	Cellinker;OmniPath
LRM4527	20730	P09036	Spink1	22360	P97799	Nrsn1	1870127	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM1873	20730	P09036	Spink1	13649	Q01279	Egfr	21368222	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2359	20732	Q9R097	Spint1	19143	P56677	St14	10373425	CellTalkDB;Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM6370	21809	P17125	Tgfb3	11479_21813	Q61271_Q62312	Acvr1b_Tgfbr2	27449815	Cellinker
LRM6272	21809	P17125	Tgfb3	11477_21812	P37172_Q64729	Acvr1_Tgfbr1	29376829	DLRP;Cellinker
LRM0561	233744	Q8VCC9	Spon1	16975	Q924X6	Lrp8	21488757	connectomeDB2020;OmniPath
LRM0187	233744	Q8VCC9	Spon1	11820	P12023	App	14983046	connectomeDB2020;OmniPath
LRM0805	100689	Q8BMS2	Spon2	16414	P11835	Itgb2	32196115;30869196	CellTalkDB;SingleCellSignalR;connectomeDB2020;iTALK;talklr;OmniPath
LRM0456	100689	Q8BMS2	Spon2	16412	P09055	Itgb1	29440144	connectomeDB2020;OmniPath
LRM0457	100689	Q8BMS2	Spon2	16402	P11688	Itga5	29440144	connectomeDB2020;OmniPath
LRM0458	100689	Q8BMS2	Spon2	16401	Q00651	Itga4	29440144	connectomeDB2020;OmniPath
LRM5035	12159	P21275	Bmp4	12167	P36898	Bmpr1b	8006002;8702914;7811286;11282024	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;scConnect;talklr;OmniPath
LRM4346	12159	P21275	Bmp4	12168	O35607	Bmpr2	7673243;8006002;21071413;23331499;12045205;7644468;16446785;8702914	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM4322	12156	P21274	Bmp2	11477	P37172	Acvr1	8006002;28977600	CellTalkDB;IUPHAR/BPS;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM5190	12156	P21274	Bmp2	12166	P36895	Bmpr1a	25938661;12700180;15064755;10692589;16672363;11263668;10881198;19804412;20860622;26330344;18937504;10880444;10712517;17483092;21054789;15621726	CellTalkDB;IUPHAR/BPS;HPMR;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM6372	21825	P35441	Thbs1	16410_16416	P43406_O54890	Itgav_Itgb3	2478219	Cellinker
LRM6371	21825	P35441	Thbs1	16400_16412	Q62470_P09055	Itga3_Itgb1	14699013;10196234;15292271;12909644	Cellinker
LRM6291	21838	P01831	Thy1	16411_16414	Q9QXH4_P11835	Itgax_Itgb2	27765629;15850796	CellphoneDB;Cellinker
LRM2326	20750	P10923	Spp1	104099	B8JK39	Itga9	10593924	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM1579	20750	P10923	Spp1	19219	P32240	Ptger4	32103204	CellPhoneDB;CellTalkDB;OmniPath
LRM0803	20750	P10923	Spp1	16419	O70309	Itgb5	7592829;32196115	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRM0804	20750	P10923	Spp1	16416	O54890	Itgb3	7592829;32196115	CellTalkDB;SingleCellSignalR;connectomeDB2020;OmniPath
LRM2327	20750	P10923	Spp1	16412	P09055	Itgb1	10593924;7592829;8910476	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2297	20750	P10923	Spp1	16410	P43406	Itgav	7592829;10835423	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0700	20750	P10923	Spp1	16402	P11688	Itga5	7592829	CellTalkDB;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM1920	20750	P10923	Spp1	16401	Q00651	Itga4	19417209	CellTalkDB;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM2442	20750	P10923	Spp1	13609	O08530	S1pr1	9488656	Cellinker;SingleCellSignalR;Ramilowski2015;iTALK;talklr;OmniPath
LRM6033	20750	P10923	Spp1	12776	P56484	Ccr8		CellPhoneDB;OmniPath
LRM5196	20750	P10923	Spp1	12505	P15379	Cd44	12;20549562;8560266;20146103;21907263;12377945;10657301	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;ICELLNET;SingleCellSignalR;Ramilowski2015;connectomeDB2020;iTALK;talklr;OmniPath
LRM0954	20740	P16546	Sptan1	19262	P18052	Ptpra	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0953	20743	Q68FG2	Sptbn2	19262	P18052	Ptpra	32196115	CellTalkDB;SingleCellSignalR;OmniPath
LRM0363	319552	D3Z752	Spx	14429	O88853	Galr3	24517231;30305242	IUPHAR/BPS;connectomeDB2020;OmniPath
LRM1622	319552	D3Z752	Spx	14428	O88854	Galr2	24517231;31730796;30305242	CellTalkDB;IUPHAR/BPS;connectomeDB2020;OmniPath
LRM3339	20779	P05480	Src	13866	P70424	Erbb2	22279592;7542762;21075308;11940572;11250711	Cellinker;OmniPath
LRM3338	20779	P05480	Src	13641	P52795	Efnb1	22279592;8878483	Cellinker;OmniPath
LRM3182	19073	P13609	Srgn	12505	P15379	Cd44	29588174;27819672;9334256	Cellinker;OmniPath
